3b - Labour force participation rate for persons aged 15+  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2012,Both sexes,65.62,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2013,Female,52.59,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2013,Male,80.95,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2013,Both sexes,67.34,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2014,Female,53.68,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2014,Male,80.58,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2014,Both sexes,67.65,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2015,Both sexes,68.02,-,-,Country data,National,0,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2016,Female,54.31,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2016,Male,80.17,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2016,Both sexes,67.73,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average | Population coverage: Excluding institutional population
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,458,Malaysia,2017,Both sexes,67.95,-,-,Country data,National,0,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1999,Female,49.95,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1999,Male,81.78,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1999,Both sexes,65.8,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2003,Female,46.93,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2003,Male,75.46,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2003,Both sexes,61.14,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2008,Female,46.95,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2008,Male,75.33,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2008,Both sexes,61.07,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2000,Female,48.37,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2000,Male,80.35,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2000,Both sexes,64.3,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2005,Female,47.34,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2005,Male,75.93,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2005,Both sexes,61.59,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2007,Female,47.48,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2007,Male,75.14,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2007,Both sexes,61.26,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2009,Female,47.75,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2009,Male,75.27,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2009,Both sexes,61.44,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2010,Female,48,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2010,Male,74.98,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2010,Both sexes,61.43,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1996,Female,48.96,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1996,Male,82.7,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1996,Both sexes,65.81,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1998,Female,49.29,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1998,Male,82.89,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1998,Both sexes,65.97,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2001,Female,47.61,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2001,Male,75.97,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2001,Both sexes,61.75,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,Break in series: Methodology revised,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2004,Female,46.6,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2004,Male,76.54,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2004,Both sexes,61.52,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2006,Female,47.48,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2006,Male,75.45,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2006,Both sexes,61.42,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1995,Female,49.04,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1995,Male,82.11,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,1995,Both sexes,65.56,-,-,Country data,National,0,0,0,0,0,-,Data reference period: Annual or annual average
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2011,Female,48.83,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2011,Male,75.75,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
Labour force participation rate for persons aged 15+  by sex,South-eastern Asia,608,Philippines,2011,Both sexes,62.23,-,-,Country data,National,Repository: ILO-STATISTICS - Micro data processing,0,0,0,0,-,0
